merge_artist,total_tracks,avg_popularity,avg_duration_ms,avg_danceability,avg_energy,avg_speechiness,avg_acousticness,avg_instrumentalness,avg_liveness,avg_valence,avg_tempo,top_genre,total_nominations,total_wins,first_award_year,last_award_year,has_award
technikore;suae;kyrk,1,20.0,214506.0,0.56,0.95,0.12,0.06,0.0,0.24,0.51,164.92,happy,0,0,0,0,0
technikore;vicky fee;macks wolf,1,16.0,222709.0,0.46,0.93,0.04,0.0,0.0,0.12,0.33,169.9,happy,0,0,0,0,0
technimatic,3,17.0,286990.0,0.5,0.9,0.05,0.0,0.82,0.12,0.14,125.06,drum-and-bass,0,0,0,0,0
technimatic;a little sound,2,45.5,259965.5,0.41,0.83,0.04,0.02,0.0,0.1,0.04,130.41,drum-and-bass,0,0,0,0,0
technimatic;matt wilson,1,42.0,296228.0,0.45,0.91,0.06,0.01,0.0,0.23,0.18,174.99,drum-and-bass,0,0,0,0,0
technimatic;rhode,1,50.0,231704.0,0.61,0.77,0.05,0.31,0.38,0.12,0.18,174.02,drum-and-bass,0,0,0,0,0
technoboy,3,21.33,358972.33,0.48,0.83,0.06,0.0,0.47,0.24,0.16,149.97,hardstyle,0,0,0,0,0
technoboy;shayla,1,27.0,380203.0,0.75,0.92,0.08,0.01,0.03,0.47,0.74,150.01,hardstyle,0,0,0,0,0
technoboy;tuneboy;dj isaac,1,47.0,219061.0,0.52,0.99,0.08,0.0,0.74,0.3,0.34,150.02,hardstyle,0,0,0,0,0
ted gärdestad,4,20.0,220196.5,0.5,0.68,0.04,0.5,0.0,0.13,0.65,127.07,swedish,0,0,0,0,0
teddy & the tigers,1,27.0,127226.0,0.56,0.8,0.04,0.3,0.0,0.12,0.93,93.45,rockabilly,0,0,0,0,0
teddy beats;britt lari,1,25.0,217263.0,0.62,0.59,0.1,0.48,0.28,0.3,0.39,190.07,deep-house,0,0,0,0,0
teddy beats;jolee nikoal,1,53.0,196571.0,0.77,0.64,0.04,0.18,0.0,0.14,0.17,105.0,deep-house,0,0,0,0,0
teddy beats;mon rovîa,1,42.0,219023.0,0.75,0.67,0.03,0.08,0.0,0.12,0.53,109.98,deep-house,0,0,0,0,0
teddy killerz,4,29.0,267608.25,0.52,0.97,0.27,0.0,0.56,0.28,0.2,174.06,drum-and-bass,0,0,0,0,0
teddy killerz;funtcase,1,16.0,205578.0,0.6,0.99,0.27,0.0,0.6,0.13,0.45,174.11,drum-and-bass,0,0,0,0,0
teddy killerz;kompany,1,37.0,284651.0,0.51,0.97,0.12,0.0,0.9,0.15,0.07,172.06,drum-and-bass,0,0,0,0,0
teddy pendergrass,1,30.0,303826.0,0.83,0.75,0.08,0.3,0.0,0.24,0.72,120.87,disco,0,0,0,0,0
teddy robin,1,20.0,227666.0,0.51,0.57,0.04,0.57,0.0,0.16,0.5,130.12,cantopop,0,0,0,0,0
tedua;sfera ebbasta,1,4.0,198026.0,0.64,0.64,0.05,0.01,0.0,0.1,0.13,127.99,indie,0,0,0,0,0
tee,1,38.0,260666.0,0.66,0.47,0.04,0.31,0.0,0.09,0.34,86.02,j-pop,0,0,0,0,0
teebee,2,17.5,344040.0,0.54,0.98,0.07,0.0,0.64,0.05,0.31,175.04,drum-and-bass,0,0,0,0,0
teebone,3,21.33,169547.67,0.62,0.65,0.28,0.63,0.0,0.11,0.59,97.94,j-dance,0,0,0,0,0
teebone;countree hype,1,0.0,172591.0,0.88,0.53,0.18,0.11,0.0,0.23,0.53,103.04,j-dance,0,0,0,0,0
teejay,8,16.22,175357.89,0.71,0.66,0.18,0.26,0.0,0.12,0.48,128.06,j-dance,0,0,0,0,0
teejay arunachalam,1,43.0,229565.0,0.67,0.61,0.04,0.11,0.0,0.13,0.47,92.02,indie-pop,0,0,0,0,0
teejay;damage musiq,1,18.0,199200.0,0.62,0.58,0.15,0.07,0.0,0.12,0.34,99.96,j-dance,0,0,0,0,0
teejay;extended play records,1,22.0,192292.0,0.68,0.68,0.06,0.02,0.0,0.12,0.33,100.1,j-dance,0,0,0,0,0
teejay;jada kingdom,1,22.0,202856.0,0.71,0.62,0.11,0.34,0.0,0.07,0.25,101.05,j-dance,0,0,0,0,0
teejay;panta son,1,19.0,173575.0,0.81,0.85,0.08,0.29,0.0,0.38,0.53,99.99,j-dance,0,0,0,0,0
teemid,5,58.6,214868.6,0.72,0.59,0.12,0.23,0.03,0.14,0.32,104.5,french,0,0,0,0,0
teemu roivainen,2,17.5,225466.5,0.39,0.7,0.03,0.21,0.02,0.35,0.35,154.87,tango,0,0,0,0,0
teemu roivainen;camilla bäckman,1,20.0,224214.0,0.36,0.25,0.03,0.79,0.0,0.1,0.21,89.82,tango,0,0,0,0,0
teemu roivainen;saara aalto,1,22.0,228266.0,0.35,0.47,0.03,0.49,0.01,0.09,0.37,171.84,tango,0,0,0,0,0
teen idols,4,27.0,101586.25,0.41,0.96,0.06,0.01,0.0,0.43,0.74,155.56,power-pop,0,0,0,0,0
teen suicide,2,64.0,158920.0,0.46,0.45,0.06,0.85,0.82,0.18,0.22,109.2,emo,0,0,0,0,0
teena marie,1,47.0,227600.0,0.67,0.8,0.04,0.44,0.0,0.08,0.96,132.91,disco,0,0,0,0,0
teenage bottlerocket,25,23.72,137886.64,0.45,0.95,0.09,0.0,0.0,0.23,0.6,149.07,power-pop,0,0,0,0,0
teenage dads,1,29.0,186586.0,0.66,0.81,0.04,0.01,0.0,0.08,0.87,146.99,garage,0,0,0,0,0
teenage fanclub,5,20.8,205871.6,0.44,0.69,0.04,0.04,0.06,0.13,0.65,102.1,power-pop,0,0,0,0,0
teenage mutants,2,36.5,397042.5,0.73,0.9,0.07,0.0,0.81,0.08,0.33,131.0,techno,0,0,0,0,0
teenage wrist,1,50.0,175577.0,0.55,0.9,0.06,0.0,0.0,0.2,0.57,132.09,grunge,0,0,0,0,0
teeny tiny stevies,4,30.5,175522.25,0.77,0.59,0.06,0.62,0.0,0.24,0.76,130.46,children,0,0,0,0,0
teflon sega,2,52.5,175776.5,0.55,0.49,0.04,0.45,0.0,0.14,0.37,100.52,soul,0,0,0,0,0
tegh,8,0.38,507642.0,0.13,0.31,0.05,0.27,0.85,0.17,0.04,101.92,iranian,0,0,0,0,0
tegh;adel poursamadi,2,4.0,547000.0,0.19,0.19,0.04,0.18,0.75,0.34,0.03,92.11,iranian,0,0,0,0,0
tegi pannu;manni sandhu,6,66.22,161497.0,0.75,0.63,0.13,0.39,0.0,0.14,0.75,115.84,hip-hop,0,0,0,0,0
teho,1,50.0,329240.0,0.56,0.67,0.04,0.03,0.18,0.05,0.46,122.01,french,0,0,0,0,0
tehosekoitin,1,38.0,239443.0,0.28,0.97,0.08,0.0,0.0,0.44,0.52,164.42,punk,0,0,0,0,0
teide,7,50.57,169605.14,0.35,0.05,0.04,0.97,0.92,0.11,0.24,117.39,piano,0,0,0,0,0
teielte,3,22.0,204452.0,0.59,0.53,0.09,0.14,0.5,0.15,0.46,159.92,idm,0,0,0,0,0
teki latex;lio,1,22.0,232880.0,0.7,0.71,0.04,0.14,0.0,0.32,0.84,116.98,club,0,0,0,0,0
tekir,2,39.5,203357.5,0.67,0.49,0.06,0.61,0.0,0.16,0.55,83.53,turkish,0,0,0,0,0
telefon tel aviv,9,18.22,300537.0,0.59,0.76,0.14,0.14,0.65,0.13,0.19,129.64,idm,0,0,0,0,0
television personalities,2,18.5,186106.0,0.43,0.85,0.11,0.15,0.09,0.13,0.51,148.92,club,0,0,0,0,0
telykast;loren gray,1,60.0,146372.0,0.73,0.82,0.09,0.09,0.0,0.09,0.41,122.14,edm,0,0,0,0,0
temperance lloyd,1,59.0,148625.0,0.45,0.06,0.05,0.99,0.94,0.11,0.28,95.49,piano,0,0,0,0,0
temple of the dog,4,62.8,285554.0,0.35,0.62,0.03,0.06,0.0,0.16,0.31,141.55,grunge,0,0,0,0,0
templo soul;ao cubo,1,23.0,392266.0,0.65,0.76,0.09,0.17,0.0,0.95,0.68,130.05,groove,0,0,0,0,0
templo soul;pregador luo,1,26.0,304493.0,0.65,0.9,0.16,0.18,0.0,0.54,0.51,91.96,groove,0,0,0,0,0
temporex,2,68.0,154386.0,0.49,0.5,0.07,0.48,0.4,0.16,0.41,84.53,garage,0,0,0,0,0
tempura kidz,1,19.0,270853.0,0.61,0.9,0.07,0.01,0.0,0.34,0.73,143.04,j-dance,0,0,0,0,0
ten city,36,10.31,299269.28,0.7,0.7,0.06,0.07,0.04,0.15,0.72,120.03,chicago-house,0,0,0,0,0
ten city;dj spen;thommy davis,1,5.0,220644.0,0.69,0.83,0.04,0.03,0.0,0.23,0.8,124.0,chicago-house,0,0,0,0,0
ten city;emmaculate;shannon chambers,1,23.0,243375.0,0.72,0.84,0.09,0.05,0.0,0.08,0.9,119.88,chicago-house,0,0,0,0,0
ten city;illyus & barrientos,1,6.0,203839.0,0.74,0.73,0.09,0.03,0.0,0.09,0.33,123.99,chicago-house,0,0,0,0,0
ten city;lee foss,1,5.0,195121.0,0.67,0.83,0.04,0.0,0.0,0.11,0.88,123.02,chicago-house,0,0,0,0,0
ten city;louie vega,1,13.0,182042.0,0.71,0.9,0.05,0.0,0.02,0.07,0.94,127.01,chicago-house,0,0,0,0,0
ten city;marshall jefferson,1,5.0,215898.0,0.72,0.82,0.05,0.07,0.62,0.16,0.72,123.98,chicago-house,0,0,0,0,0
ten foot pole,1,30.0,170640.0,0.38,0.98,0.08,0.0,0.0,0.24,0.61,102.26,hardcore,0,0,0,0,0
ten years after,1,67.0,224133.0,0.38,0.52,0.03,0.2,0.19,0.11,0.37,118.14,blues,0,0,0,0,0
ten56.,1,53.0,156195.0,0.3,0.96,0.22,0.0,0.0,0.31,0.11,77.43,metalcore,0,0,0,0,0
tenacious d,5,45.0,137906.0,0.58,0.46,0.26,0.44,0.0,0.46,0.61,142.99,comedy,1,1,2017,2017,1
tender,1,45.0,252106.0,0.67,0.86,0.34,0.78,0.0,0.33,0.77,75.02,soul,0,0,0,0,0
tendre,1,0.0,220097.0,0.67,0.71,0.05,0.02,0.13,0.06,0.76,154.94,j-rock,0,0,0,0,0
tenebrax,3,40.33,200466.33,0.71,0.87,0.09,0.01,0.33,0.12,0.29,103.34,club,0,0,0,0,0
tenille arts,1,72.0,198208.0,0.57,0.8,0.05,0.02,0.0,0.11,0.58,105.03,country,0,0,0,0,0
tenma;arivu;sharanya srinivas,1,46.0,293183.0,0.54,0.46,0.03,0.67,0.0,0.11,0.27,129.92,indie,0,0,0,0,0
tenma;benny dayal,1,44.0,208000.0,0.7,0.82,0.04,0.04,0.04,0.35,0.86,129.94,indie,0,0,0,0,0
tenma;m.s krsna;gana muthu;sangita santhosham;kavitha gopi;karthik manickavasakam;arivu,2,50.0,289767.0,0.74,0.76,0.13,0.27,0.0,0.09,0.84,82.48,indie,0,0,0,0,0
tenma;sidanth sundar;kavitha gopi,1,43.0,331500.0,0.44,0.53,0.03,0.28,0.0,0.07,0.12,102.65,indie,0,0,0,0,0
tennessee ernie ford,5,31.83,158640.83,0.73,0.43,0.17,0.76,0.0,0.24,0.57,137.99,bluegrass,1,1,2017,2017,1
tenno,12,57.58,153781.33,0.51,0.35,0.06,0.73,0.9,0.2,0.15,126.27,chill,0,0,0,0,0
tension prophecy,8,0.0,267326.0,0.28,0.91,0.11,0.0,0.72,0.2,0.25,129.5,iranian,0,0,0,0,0
tensnake,1,52.0,224353.0,0.73,0.75,0.06,0.02,0.0,0.58,0.31,122.98,deep-house,0,0,0,0,0
tensnake;cara melín,1,54.0,200021.0,0.78,0.81,0.07,0.03,0.0,0.11,0.83,118.03,deep-house,0,0,0,0,0
tensnake;cara melín;lp giobbi,1,66.0,312226.0,0.61,0.76,0.17,0.18,0.0,0.09,0.24,125.03,deep-house,0,0,0,0,0
tensnake;lp giobbi;cara melín,1,3.0,190082.0,0.56,0.9,0.2,0.08,0.0,0.15,0.24,125.0,disco,0,0,0,0,0
tensnake;nazzereene,1,51.0,186977.0,0.73,0.8,0.09,0.02,0.0,0.24,0.54,97.96,deep-house,0,0,0,0,0
tensnake;purple disco machine,1,59.0,208544.0,0.65,0.98,0.06,0.02,0.71,0.31,0.76,122.02,deep-house,0,0,0,0,0
tentasamba,2,43.0,217986.5,0.56,0.81,0.05,0.52,0.0,0.8,0.59,119.89,pagode,0,0,0,0,0
tenth avenue north,7,51.0,237505.71,0.5,0.53,0.03,0.21,0.0,0.13,0.18,120.55,world-music,0,0,0,0,0
teodoro & sampaio,7,48.0,180556.86,0.61,0.51,0.03,0.62,0.0,0.1,0.75,91.46,sertanejo,0,0,0,0,0
teodoro & sampaio;césar menotti & fabiano,1,52.0,166605.0,0.47,0.52,0.03,0.3,0.0,0.32,0.6,176.02,sertanejo,0,0,0,0,0
teoman,26,30.77,255880.85,0.59,0.65,0.05,0.12,0.03,0.18,0.55,116.01,turkish,0,0,0,0,0
teoman;i̇rem candar,1,47.0,156926.0,0.44,0.34,0.04,0.75,0.0,0.37,0.3,85.1,turkish,0,0,0,0,0
tep no,7,51.71,200187.57,0.72,0.63,0.06,0.27,0.01,0.13,0.48,115.15,deep-house,0,0,0,0,0
tep no;imad,1,52.0,180005.0,0.67,0.67,0.05,0.14,0.0,0.12,0.18,120.04,deep-house,0,0,0,0,0
tepki,4,43.25,176628.75,0.7,0.63,0.18,0.35,0.0,0.12,0.55,122.45,turkish,0,0,0,0,0
tepki;ceza,1,38.0,204000.0,0.72,0.7,0.27,0.15,0.0,0.27,0.24,159.96,turkish,0,0,0,0,0
teqkoi,1,56.0,133565.0,0.84,0.19,0.09,0.56,0.0,0.14,0.31,115.02,chill,0,0,0,0,0
teqkoi;aiko,1,71.0,103400.0,0.55,0.14,0.24,0.96,0.0,0.2,0.22,74.92,chill,0,0,0,0,0
teqkoi;ondi vil;thomas reid;bonjr,1,55.0,121521.0,0.74,0.24,0.09,0.51,0.01,0.11,0.34,100.0,chill,0,0,0,0,0
teqkoi;snøw,2,57.5,135960.0,0.71,0.29,0.19,0.49,0.0,0.22,0.2,137.01,chill,0,0,0,0,0
tequila baby,5,38.56,217448.67,0.54,0.81,0.04,0.0,0.15,0.16,0.76,129.08,punk-rock,0,0,0,0,0
terazmy,1,29.0,315924.0,0.54,0.96,0.06,0.13,0.0,0.36,0.65,150.09,disco,0,0,0,0,0
terence lam,14,52.0,229088.93,0.55,0.46,0.04,0.67,0.0,0.15,0.46,123.78,cantopop,0,0,0,0,0
terence siufay,1,54.0,208004.0,0.59,0.46,0.03,0.34,0.0,0.08,0.39,126.9,cantopop,0,0,0,0,0
teresa berganza;juan antonio alvares parejo,1,20.0,143000.0,0.33,0.01,0.05,0.99,0.0,0.09,0.13,130.73,opera,0,0,0,0,0
teresa cristina,2,39.0,205739.33,0.62,0.23,0.2,0.94,0.0,0.68,0.48,109.28,samba,0,0,0,0,0
teresa teng,7,35.71,213978.71,0.53,0.41,0.03,0.5,0.01,0.2,0.46,112.96,mandopop,0,0,0,0,0
terno rei,6,41.56,163555.56,0.57,0.51,0.03,0.23,0.03,0.14,0.36,112.01,mpb,0,0,0,0,0
